competitionId,competitionName,deadline,enabledDate,evaluationMetric,hostSegment,isKernelsSubmissionsOnly,maxDailySubmissions,maxTeamSize,mergerDeadline,newEntrantDeadline,rewardQuantity,rewardTypeName,totalTeams,awardsPoints,categories.tags
16394,kaggle-survey-2019,2019-12-02,2019-11-08,,analytics,FALSE,2,,,,30000,USD,0,FALSE,"[{'fullPath': 'analysis > survey analysis', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27survey analysis%27', 'id': 13213, 'fontAwesomeIcon': None, 'scriptCount': 211, 'description': None, 'datasetCount': 102, 'displayName': 'survey analysis', 'isInherited': False, 'tagUrl': '/tags/survey-analysis', 'name': 'survey analysis', 'totalCount': 315, 'competitionCount': 2}, {'fullPath': 'topic > people and society > jobs and career', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27jobs and career%27', 'id': 16414, 'fontAwesomeIcon': None, 'scriptCount': 28, 'description': None, 'datasetCount': 342, 'displayName': 'Jobs and Career', 'isInherited': False, 'tagUrl': '/tags/jobs', 'name': 'jobs and career', 'totalCount': 371, 'competitionCount': 1}]"
13333,understanding_cloud_organization,2019-11-18,2019-08-16,,research,FALSE,5,5,2019-11-11,2019-11-11,10000,USD,1538,TRUE,"[{'fullPath': 'topic > earth and nature > earth science > atmospheric science', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27atmospheric science%27', 'id': 7201, 'fontAwesomeIcon': None, 'scriptCount': 8, 'description': None, 'datasetCount': 245, 'displayName': 'Atmospheric Science', 'isInherited': False, 'tagUrl': '/tags/atmospheric-sciences', 'name': 'atmospheric science', 'totalCount': 254, 'competitionCount': 1}, {'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}]"
13451,rsna-intracranial-hemorrhage-detection,2019-11-13,2019-09-18,Weighted Mean Columnwise Log Loss,featured,FALSE,5,5,2019-10-28,2019-10-28,25000,USD,1345,TRUE,"[{'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}]"
15768,3d-object-detection-for-autonomous-vehicles,2019-11-12,2019-09-12,Lyft3DObjectDetectionAP,featured,FALSE,5,5,2019-11-05,2019-11-05,25000,USD,547,TRUE,"[{'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}]"
14241,severstal-steel-defect-detection,2019-10-24,2019-07-25,,featured,TRUE,5,5,2019-10-17,2019-10-17,120000,USD,2431,TRUE,"[{'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}, {'fullPath': 'topic > science and technology > engineering > manufacturing', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27manufacturing%27', 'id': 12026, 'fontAwesomeIcon': None, 'scriptCount': 5, 'description': 'Manufacturing is the production of merchandise for use or sale using labour and machines, tools, chemical and biological processing, or formulation.', 'datasetCount': 60, 'displayName': 'manufacturing', 'isInherited': False, 'tagUrl': '/tags/manufacturing', 'name': 'manufacturing', 'totalCount': 68, 'competitionCount': 3}]"
13578,kuzushiji-recognition,2019-10-14,2019-07-18,KNISTMicroF1,playground,FALSE,5,5,2019-10-07,2019-10-07,15000,USD,293,FALSE,"[{'fullPath': 'topic > people and society > social science > history', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27history%27', 'id': 9109, 'fontAwesomeIcon': None, 'scriptCount': 119, 'description': ""History is generally the study of past events that have shaped the world. Here on Kaggle, you'll find historical records and analyses on topics like Bitcoin data, UFO sightings, and sports tournaments."", 'datasetCount': 318, 'displayName': 'history', 'isInherited': False, 'tagUrl': '/tags/history', 'name': 'history', 'totalCount': 438, 'competitionCount': 1}, {'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}, {'fullPath': 'geography and places > asia > japan', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27japan%27', 'id': 16010, 'fontAwesomeIcon': None, 'scriptCount': 31, 'description': 'Japan is an island country in East Asia. Located in the Pacific Ocean, it lies off the eastern coast of the Asian continent and stretches from the Sea of Okhotsk in the north to the East China Sea and the Philippine Sea in the south.', 'datasetCount': 28, 'displayName': 'Japan', 'isInherited': False, 'tagUrl': '/tags/japan', 'name': 'japan', 'totalCount': 60, 'competitionCount': 1}, {'fullPath': 'technique > classification > multiclass classification', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27multiclass classification%27', 'id': 14202, 'fontAwesomeIcon': None, 'scriptCount': 674, 'description': None, 'datasetCount': 321, 'displayName': 'multiclass classification', 'isInherited': False, 'tagUrl': '/tags/multiclass-classification', 'name': 'multiclass classification', 'totalCount': 1038, 'competitionCount': 43}]"
12716,youtube8m-2019,2019-10-11,2019-06-27,YT8M_MAP@{K},research,FALSE,5,5,2019-10-04,2019-10-04,25000,USD,283,TRUE,"[{'fullPath': 'data type > video data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27video data%27', 'id': 14105, 'fontAwesomeIcon': None, 'scriptCount': 22, 'description': None, 'datasetCount': 50, 'displayName': 'video data', 'isInherited': False, 'tagUrl': '/tags/video-data', 'name': 'video data', 'totalCount': 75, 'competitionCount': 3}]"
14242,ieee-fraud-detection,2019-10-03,2019-07-15,Area Under Receiver Operating Characteristic Curve,research,FALSE,5,5,2019-09-24,2019-10-03,20000,USD,6381,TRUE,"[{'fullPath': 'data type > tabular data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27tabular data%27', 'id': 14101, 'fontAwesomeIcon': None, 'scriptCount': 336, 'description': None, 'datasetCount': 334, 'displayName': 'tabular data', 'isInherited': False, 'tagUrl': '/tags/tabular-data', 'name': 'tabular data', 'totalCount': 776, 'competitionCount': 106}, {'fullPath': 'technique > classification > binary classification', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27binary classification%27', 'id': 14201, 'fontAwesomeIcon': None, 'scriptCount': 931, 'description': None, 'datasetCount': 182, 'displayName': 'binary classification', 'isInherited': False, 'tagUrl': '/tags/binary-classification', 'name': 'binary classification', 'totalCount': 1144, 'competitionCount': 31}]"
14315,open-images-2019-object-detection,2019-10-01,2019-06-03,OpenImagesObjectDetectionAP,research,FALSE,5,8,2019-09-24,2019-09-24,25000,USD,558,TRUE,"[{'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}, {'fullPath': 'technique > computer vision', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27computer vision%27', 'id': 13207, 'fontAwesomeIcon': None, 'scriptCount': 895, 'description': None, 'datasetCount': 402, 'displayName': 'Computer Vision', 'isInherited': False, 'tagUrl': '/tags/image-processing', 'name': 'computer vision', 'totalCount': 1304, 'competitionCount': 7}]"
14316,open-images-2019-visual-relationship,2019-10-01,2019-06-03,OpenImagesVisualRelations,research,FALSE,5,8,2019-09-24,2019-09-24,25000,USD,201,TRUE,"[{'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}, {'fullPath': 'technique > computer vision', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27computer vision%27', 'id': 13207, 'fontAwesomeIcon': None, 'scriptCount': 895, 'description': None, 'datasetCount': 402, 'displayName': 'Computer Vision', 'isInherited': False, 'tagUrl': '/tags/image-processing', 'name': 'computer vision', 'totalCount': 1304, 'competitionCount': 7}]"
15043,open-images-2019-instance-segmentation,2019-10-01,2019-07-11,OpenImagesObjDetectionSegmentationAP,research,FALSE,5,8,2019-09-24,2019-09-24,25000,USD,193,TRUE,"[{'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}]"
14420,recursion-cellular-image-classification,2019-09-26,2019-06-27,Categorization Accuracy,research,FALSE,5,5,2019-07-22,2019-09-19,13000,USD,866,TRUE,"[{'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}, {'fullPath': 'technique > classification', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27classification%27', 'id': 13302, 'fontAwesomeIcon': None, 'scriptCount': 7867, 'description': None, 'datasetCount': 825, 'displayName': 'classification', 'isInherited': False, 'tagUrl': '/tags/classification', 'name': 'classification', 'totalCount': 8694, 'competitionCount': 2}, {'fullPath': 'topic > science and technology > research', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27research%27', 'id': 1219, 'fontAwesomeIcon': None, 'scriptCount': 84, 'description': ""Research is our endeavor to systematically increase our knowledge about the world. Whether it's undertaken by greats like Einstein or underpaid graduate students, you'll find the fruits of their labor in this tag plus the kernels that make their work reproducible."", 'datasetCount': 105, 'displayName': 'research', 'isInherited': False, 'tagUrl': '/tags/research', 'name': 'research', 'totalCount': 192, 'competitionCount': 3}, {'fullPath': 'topic > earth and nature > biology', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27biology%27', 'id': 7100, 'fontAwesomeIcon': None, 'scriptCount': 125, 'description': 'Explore datasets and kernels about gene expressions, transcriptomics, and even the works of Charles Darwin.', 'datasetCount': 1638, 'displayName': 'biology', 'isInherited': False, 'tagUrl': '/tags/biology', 'name': 'biology', 'totalCount': 1769, 'competitionCount': 6}]"
14774,aptos2019-blindness-detection,2019-09-07,2019-06-28,QuadraticWeightedKappa,featured,TRUE,5,5,2019-08-29,2019-08-29,50000,USD,2931,TRUE,"[{'fullPath': 'topic > health and fitness > health > healthcare', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27healthcare%27', 'id': 4202, 'fontAwesomeIcon': None, 'scriptCount': 638, 'description': 'AI in healthcare is a growing interest. One of the major problems is simply converting research into an application. Should be easy, right?', 'datasetCount': 416, 'displayName': 'healthcare', 'isInherited': False, 'tagUrl': '/tags/healthcare', 'name': 'healthcare', 'totalCount': 1061, 'competitionCount': 7}, {'fullPath': 'topic > health and fitness > health > medicine', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27medicine%27', 'id': 12028, 'fontAwesomeIcon': None, 'scriptCount': 198, 'description': ""Medicine is the science and practice of the diagnosis, treatment, and prevention of disease. We recommend you take two datasets and analyze them in the morning. If that doesn't work, analyze one dataset every four hours."", 'datasetCount': 213, 'displayName': 'medicine', 'isInherited': False, 'tagUrl': '/tags/medicine', 'name': 'medicine', 'totalCount': 415, 'competitionCount': 4}, {'fullPath': 'technique > classification > multiclass classification', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27multiclass classification%27', 'id': 14202, 'fontAwesomeIcon': None, 'scriptCount': 674, 'description': None, 'datasetCount': 321, 'displayName': 'multiclass classification', 'isInherited': False, 'tagUrl': '/tags/multiclass-classification', 'name': 'multiclass classification', 'totalCount': 1038, 'competitionCount': 43}, {'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}]"
15447,ciphertext-challenge-iii,2019-09-05,2019-08-08,Categorization Accuracy,playground,FALSE,5,,,,0,Swag,103,FALSE,"[{'fullPath': 'data type > text data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27text data%27', 'id': 14104, 'fontAwesomeIcon': None, 'scriptCount': 899, 'description': None, 'datasetCount': 527, 'displayName': 'text data', 'isInherited': False, 'tagUrl': '/tags/text-data', 'name': 'text data', 'totalCount': 1460, 'competitionCount': 34}]"
14652,siim-acr-pneumothorax-segmentation,2019-09-04,2019-06-24,,featured,FALSE,5,5,2019-08-21,2019-08-21,30000,USD,1475,TRUE,"[{'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}]"
14313,champs-scalar-coupling,2019-08-28,2019-05-29,Group Mean Log MAE,featured,FALSE,5,5,2019-08-21,2019-08-21,30000,USD,2749,TRUE,"[{'fullPath': 'data type > tabular data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27tabular data%27', 'id': 14101, 'fontAwesomeIcon': None, 'scriptCount': 336, 'description': None, 'datasetCount': 334, 'displayName': 'tabular data', 'isInherited': False, 'tagUrl': '/tags/tabular-data', 'name': 'tabular data', 'totalCount': 776, 'competitionCount': 106}, {'fullPath': 'technique > regression', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27regression%27', 'id': 14203, 'fontAwesomeIcon': None, 'scriptCount': 1394, 'description': None, 'datasetCount': 189, 'displayName': 'regression', 'isInherited': False, 'tagUrl': '/tags/regression', 'name': 'regression', 'totalCount': 1599, 'competitionCount': 16}, {'fullPath': 'topic > earth and nature > physical science > chemistry', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27chemistry%27', 'id': 7402, 'fontAwesomeIcon': None, 'scriptCount': 30, 'description': 'Chemistry addresses topics such as how atoms and molecules interact via chemical bonds to form new chemical compounds.', 'datasetCount': 124, 'displayName': 'chemistry', 'isInherited': False, 'tagUrl': '/tags/chemistry', 'name': 'chemistry', 'totalCount': 156, 'competitionCount': 2}]"
15062,generative-dog-images,2019-08-28,2019-06-28,PostProcessorKernel,research,TRUE,3,5,,,10000,USD,927,TRUE,[]
9992,recognizing-faces-in-the-wild,2019-08-08,2019-05-14,Area Under Receiver Operating Characteristic Curve,playground,FALSE,5,5,2019-08-01,2019-08-01,,Knowledge,528,FALSE,"[{'fullPath': 'topic > people and society > social science > psychology', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27psychology%27', 'id': 11211, 'fontAwesomeIcon': None, 'scriptCount': 10, 'description': ""Psychology is the study of how we use our brains (or don't) to interact with others. Humans are complicated and maybe data science can help us understand ourselves."", 'datasetCount': 396, 'displayName': 'psychology', 'isInherited': False, 'tagUrl': '/tags/psychology', 'name': 'psychology', 'totalCount': 407, 'competitionCount': 1}, {'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}]"
9933,two-sigma-financial-news,2019-08-05,2018-09-25,Two Sigma News,featured,TRUE,5,3,2019-01-02,2019-01-02,100000,USD,2927,TRUE,"[{'fullPath': 'topic > people and society > business > finance', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27finance%27', 'id': 11108, 'fontAwesomeIcon': None, 'scriptCount': 532, 'description': ""The finance tag covers datasets and kernels about money and investing. If you need to test some new cryptocurrency investment strategies or ward off those pesky credit card fraud enthusiasts, then you've come to the right place."", 'datasetCount': 1641, 'displayName': 'finance', 'isInherited': False, 'tagUrl': '/tags/finance', 'name': 'finance', 'totalCount': 2177, 'competitionCount': 4}, {'fullPath': 'topic > people and society > business > finance > currencies and foreign exchange', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27currencies and foreign exchange%27', 'id': 16373, 'fontAwesomeIcon': None, 'scriptCount': 9, 'description': None, 'datasetCount': 836, 'displayName': 'currencies and foreign exchange', 'isInherited': False, 'tagUrl': '/tags/currencies-and-foreign-exchange', 'name': 'currencies and foreign exchange', 'totalCount': 846, 'competitionCount': 1}, {'fullPath': 'topic > people and society > news', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27news%27', 'id': 16430, 'fontAwesomeIcon': None, 'scriptCount': 51, 'description': None, 'datasetCount': 2098, 'displayName': 'news', 'isInherited': False, 'tagUrl': '/tags/news', 'name': 'news', 'totalCount': 2150, 'competitionCount': 1}]"
12500,jigsaw-unintended-bias-in-toxicity-classification,2019-07-18,2019-03-29,Jigsaw Bias AUC,featured,TRUE,5,5,2019-06-19,2019-06-19,65000,USD,3165,TRUE,"[{'fullPath': 'data type > text data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27text data%27', 'id': 14104, 'fontAwesomeIcon': None, 'scriptCount': 899, 'description': None, 'datasetCount': 527, 'displayName': 'text data', 'isInherited': False, 'tagUrl': '/tags/text-data', 'name': 'text data', 'totalCount': 1460, 'competitionCount': 34}, {'fullPath': 'analysis > nlp', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27nlp%27', 'id': 13204, 'fontAwesomeIcon': None, 'scriptCount': 2352, 'description': None, 'datasetCount': 824, 'displayName': 'NLP', 'isInherited': False, 'tagUrl': '/tags/nlp', 'name': 'nlp', 'totalCount': 3181, 'competitionCount': 5}]"
13435,aerial-cactus-identification,2019-07-08,2019-03-08,Area Under Receiver Operating Characteristic Curve,playground,TRUE,5,5,,,,Knowledge,1225,FALSE,"[{'fullPath': 'topic > earth and nature > plants', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27plants%27', 'id': 7306, 'fontAwesomeIcon': None, 'scriptCount': 26, 'description': ""Datasets don't grow on trees but you will find plant-related datasets and kernels here."", 'datasetCount': 45, 'displayName': 'plants', 'isInherited': False, 'tagUrl': '/tags/plants', 'name': 'plants', 'totalCount': 77, 'competitionCount': 6}, {'fullPath': 'topic > earth and nature', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27earth and nature%27', 'id': 7000, 'fontAwesomeIcon': None, 'scriptCount': 27, 'description': None, 'datasetCount': 8144, 'displayName': 'Earth and Nature', 'isInherited': False, 'tagUrl': '/tags/natural-and-physical-sciences', 'name': 'earth and nature', 'totalCount': 8172, 'competitionCount': 1}, {'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}]"
13988,data-science-for-good-city-of-los-angeles,2019-06-21,2019-05-08,,analytics,FALSE,5,5,,,15000,USD,0,FALSE,"[{'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}, {'fullPath': 'data type > text data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27text data%27', 'id': 14104, 'fontAwesomeIcon': None, 'scriptCount': 899, 'description': None, 'datasetCount': 527, 'displayName': 'text data', 'isInherited': False, 'tagUrl': '/tags/text-data', 'name': 'text data', 'totalCount': 1460, 'competitionCount': 34}, {'fullPath': 'topic > people and society > jobs and career > employment', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27employment%27', 'id': 8302, 'fontAwesomeIcon': None, 'scriptCount': 24, 'description': 'Where does it pay to attend college? What impacts employee satisfaction and what makes them quit their jobs? Explore these questions and others in kernels and datasets with this tag.', 'datasetCount': 98, 'displayName': 'employment', 'isInherited': False, 'tagUrl': '/tags/employment', 'name': 'employment', 'totalCount': 123, 'competitionCount': 1}, {'fullPath': 'analysis > nlp', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27nlp%27', 'id': 13204, 'fontAwesomeIcon': None, 'scriptCount': 2352, 'description': None, 'datasetCount': 824, 'displayName': 'NLP', 'isInherited': False, 'tagUrl': '/tags/nlp', 'name': 'nlp', 'totalCount': 3181, 'competitionCount': 5}]"
14239,instant-gratification,2019-06-20,2019-05-17,Area Under Receiver Operating Characteristic Curve,featured,TRUE,10,5,,,5000,USD,1832,TRUE,"[{'fullPath': 'data type > tabular data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27tabular data%27', 'id': 14101, 'fontAwesomeIcon': None, 'scriptCount': 336, 'description': None, 'datasetCount': 334, 'displayName': 'tabular data', 'isInherited': False, 'tagUrl': '/tags/tabular-data', 'name': 'tabular data', 'totalCount': 776, 'competitionCount': 106}, {'fullPath': 'technique > classification > binary classification', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27binary classification%27', 'id': 14201, 'fontAwesomeIcon': None, 'scriptCount': 931, 'description': None, 'datasetCount': 182, 'displayName': 'binary classification', 'isInherited': False, 'tagUrl': '/tags/binary-classification', 'name': 'binary classification', 'totalCount': 1144, 'competitionCount': 31}]"
10700,freesound-audio-tagging-2019,2019-06-17,2019-04-04,Weighted Label Ranking Average Precision,research,TRUE,2,5,2019-06-03,2019-06-03,5000,USD,880,TRUE,"[{'fullPath': 'data type > audio data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27audio data%27', 'id': 16072, 'fontAwesomeIcon': None, 'scriptCount': 92, 'description': 'In digital audio, the sound wave of the audio signal is encoded as numerical samples in continuous sequence. Ride that wave over to a dataset with this tag to analyze some audio!', 'datasetCount': 80, 'displayName': 'audio data', 'isInherited': False, 'tagUrl': '/tags/audio-data', 'name': 'audio data', 'totalCount': 174, 'competitionCount': 2}]"
13032,imaterialist-fashion-2019-FGVC6,2019-06-10,2019-04-25,IntersectionOverUnionObjectSegmentationWithClassification,research,FALSE,5,5,2019-06-03,2019-06-03,0,Kudos,241,TRUE,[]
13747,inaturalist-2019-fgvc6,2019-06-10,2019-03-29,,research,FALSE,2,5,2019-06-03,2019-06-03,0,Kudos,214,FALSE,[]
13251,imet-2019-fgvc6,2019-06-10,2019-03-28,Mean F-Score Beta,research,TRUE,5,5,2019-05-28,2019-05-28,0,Kudos,521,TRUE,"[{'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}, {'fullPath': 'topic > arts and entertainment > art', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27art%27', 'id': 2400, 'fontAwesomeIcon': None, 'scriptCount': 35, 'description': '', 'datasetCount': 421, 'displayName': 'Art', 'isInherited': False, 'tagUrl': '/tags/visual-arts', 'name': 'art', 'totalCount': 457, 'competitionCount': 1}]"
12961,iwildcam-2019-fgvc6,2019-06-07,2019-03-25,Macro F-Score,playground,FALSE,2,5,2019-06-01,2019-06-01,0,Kudos,336,FALSE,"[{'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}, {'fullPath': 'technique > classification > multiclass classification', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27multiclass classification%27', 'id': 14202, 'fontAwesomeIcon': None, 'scriptCount': 674, 'description': None, 'datasetCount': 321, 'displayName': 'multiclass classification', 'isInherited': False, 'tagUrl': '/tags/multiclass-classification', 'name': 'multiclass classification', 'totalCount': 1038, 'competitionCount': 43}]"
11000,LANL-Earthquake-Prediction,2019-06-03,2019-01-10,Mean Absolute Error,research,FALSE,2,8,2019-05-27,2019-05-27,50000,USD,4521,TRUE,"[{'fullPath': 'analysis > signal processing', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27signal processing%27', 'id': 13203, 'fontAwesomeIcon': None, 'scriptCount': 49, 'description': None, 'datasetCount': 40, 'displayName': 'signal processing', 'isInherited': False, 'tagUrl': '/tags/signal-processing', 'name': 'signal processing', 'totalCount': 93, 'competitionCount': 4}, {'fullPath': 'topic > earth and nature > earth science', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27earth science%27', 'id': 7200, 'fontAwesomeIcon': None, 'scriptCount': 34, 'description': ""Geology, geography and oceanography. If it's on the Earth and not a plant or animal, this the tag for it."", 'datasetCount': 330, 'displayName': 'Earth Science', 'isInherited': False, 'tagUrl': '/tags/earth-sciences', 'name': 'earth science', 'totalCount': 365, 'competitionCount': 1}, {'fullPath': 'topic > earth and nature > physical science > physics', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27physics%27', 'id': 7404, 'fontAwesomeIcon': None, 'scriptCount': 35, 'description': 'Physics is the natural science that involves the study of matter and its motion and behavior through space and time, along with related concepts such as energy and force.', 'datasetCount': 148, 'displayName': 'physics', 'isInherited': False, 'tagUrl': '/tags/physics', 'name': 'physics', 'totalCount': 187, 'competitionCount': 4}]"
11836,landmark-recognition-2019,2019-06-03,2019-04-08,GoogleGlobalAP,research,FALSE,5,5,2019-05-27,2019-05-27,25000,USD,281,TRUE,[]
11838,landmark-retrieval-2019,2019-06-03,2019-04-08,,research,FALSE,5,5,2019-05-27,2019-05-27,25000,USD,144,TRUE,[]
